event_count,code_edit_count,cursor_move_count,editor_focus_count,mean_inter_event_time,std_inter_event_time,mean_edit_length,std_edit_length,large_edit_count
15,7,8,0,0.34174818445795346,0.5642121818469351,330.0,2.0,7
7,3,4,0,0.2840480972081423,0.3512686407570944,332.0,0.816496580927726,3
8,3,5,0,0.46775686900530544,0.5552081060229772,332.0,0.816496580927726,3
8,3,5,0,0.46775686900530544,0.5552081060229772,332.0,0.816496580927726,3
3,0,3,0,1.7261355835944414,0.1561260838061571,0.0,0.0,0
6,2,4,0,0.6809419751167297,0.7118665764773382,342.0,7.0,2
6,2,4,0,0.6809419751167297,0.7118665764773382,342.0,7.0,2
5,2,3,0,0.38061205204576254,0.427144255401957,342.0,7.0,2
5,2,3,0,0.38061205204576254,0.427144255401957,342.0,7.0,2
4,2,2,0,0.1617629307632645,0.22735405945947734,342.0,7.0,2
10,5,5,0,0.08976842131879595,0.10617382784192844,352.0,1.4142135623730951,5
10,5,5,0,0.08976842131879595,0.10617382784192844,352.0,1.4142135623730951,5
12,6,6,0,0.2277689924971624,0.47469843406641693,352.8333333333333,2.266911751455907,6
14,7,7,0,0.28569045190054637,0.5148939317883825,353.57142857142856,2.770102775666474,7
14,7,7,0,0.3485007339801926,0.5421608761234517,354.85714285714283,2.899683304312063,7
8,4,4,0,0.3825576844226037,0.4789125189849597,358.5,1.118033988749895,4
10,5,5,0,0.49541827311946285,0.6314726570352212,359.0,1.4142135623730951,5
10,5,5,0,0.37752311107599074,0.5848518123523321,360.0,1.4142135623730951,5
8,4,4,0,0.34881398800228325,0.6091427350667065,360.5,1.118033988749895,4
6,3,3,0,0.38600332494825124,0.6991991331227868,361.0,0.816496580927726,3
6,3,3,0,0.6393338833004236,1.2045993704269893,363.6666666666667,3.0912061651652345,3
4,2,2,0,1.0162623751287658,1.4351656378470017,365.0,3.0,2
6,3,3,0,0.47044330816715957,0.8385521458726571,370.0,0.816496580927726,3
6,3,3,0,0.47044330816715957,0.8385521458726571,370.0,0.816496580927726,3
6,3,3,0,0.47044330816715957,0.8385521458726571,370.0,0.816496580927726,3
4,2,2,0,0.07047918035338323,0.09774554939672873,370.5,0.5,2
6,3,3,0,0.6768386581912637,1.2500656328821926,371.0,0.816496580927726,3
6,3,3,0,0.3545168749988079,0.4467337485999771,373.0,0.816496580927726,3
8,4,4,0,0.315831678653402,0.39978270607268945,373.5,1.118033988749895,4
8,4,4,0,0.315831678653402,0.39978270607268945,373.5,1.118033988749895,4
10,5,5,0,0.45844388887700105,0.631358195438866,374.2,1.7204650534085253,5
14,7,7,0,0.36691350325082356,0.5712768202551912,376.57142857142856,2.4411439272335804,7
10,5,5,0,0.40403054168240893,0.6550450429563246,377.8,1.7204650534085253,5
8,4,4,0,0.2458800178553377,0.42184946083321984,378.5,1.118033988749895,4
8,4,4,0,0.2458800178553377,0.42184946083321984,378.5,1.118033988749895,4
8,4,4,0,0.5607001667043993,1.1836125396385464,379.5,1.118033988749895,4
5,2,2,0,0.37484073964878917,0.647473761129983,380.5,0.5,2
5,2,2,0,0.37484073964878917,0.647473761129983,380.5,0.5,2
7,3,3,0,0.46297509719928104,0.6562869760297456,380.6666666666667,0.4714045207910317,3
11,5,5,0,0.41788578750565647,0.606683996935396,381.4,1.019803902718557,5
10,4,5,0,0.4474566435027454,0.5961240366361601,381.5,1.118033988749895,4
9,4,5,0,0.46642845834139735,0.5693123735214523,382.5,1.118033988749895,4
11,5,6,0,0.41933735832571983,0.5279045908220833,384.6,4.317406628984581,5
13,6,7,0,0.364805541622142,0.5081953115755785,388.5,5.560275772537426,6
13,6,7,0,0.2922914340160787,0.41191741668700677,393.1666666666667,4.29793231940921,6
16,8,8,0,0.24990195836871862,0.37378588757908876,394.5,4.387482193696061,8
20,10,10,0,0.22580821493542508,0.34665633988708006,397.5,2.8722813232690143,10
18,9,9,0,0.17639603925978437,0.24958638981876216,398.0,2.581988897471611,9
16,8,8,0,0.31742496384928626,0.5717954285294234,399.5,2.29128784747792,8
16,8,8,0,0.28880471947292485,0.555778818372104,401.5,2.29128784747792,8
14,7,7,0,0.3581012147120558,0.633242699885834,403.0,2.0,7
8,4,4,0,0.2828671189823321,0.42081367475301884,404.5,1.118033988749895,4
8,4,4,0,0.2828671189823321,0.42081367475301884,404.5,1.118033988749895,4
6,3,3,0,0.27342841662466527,0.4589046033160838,405.0,0.816496580927726,3
4,1,2,1,0.5936097915594777,0.8373396154082646,205.0,0.0,1
4,1,2,1,0.5936097915594777,0.8373396154082646,205.0,0.0,1
6,2,3,1,0.8884367167949676,1.1219092840105505,205.5,0.5,2
4,2,2,0,0.8873862499992052,1.2539415370759488,205.5,0.5,2
6,3,3,0,0.9284368915483355,1.1564082607126358,206.0,0.816496580927726,3
12,6,6,0,0.2795486477288333,0.556242796706643,208.5,1.707825127659933,6
12,6,6,0,0.2795486477288333,0.556242796706643,208.5,1.707825127659933,6
12,6,6,0,0.21707251134582542,0.3686785145787798,209.66666666666666,1.9720265943665387,6
12,6,6,0,0.21707251134582542,0.3686785145787798,209.66666666666666,1.9720265943665387,6
10,5,5,0,0.216292643505666,0.39421084111792803,210.2,1.7204650534085253,5
4,2,2,0,1.2891899027551215,1.821127958067698,213.5,0.5,2
6,3,3,0,0.8100154833868146,1.5289122449935164,214.0,0.816496580927726,3
4,2,2,0,0.06138591654598713,0.08491913095669815,214.5,0.5,2
10,4,4,0,0.32994991665085155,0.7587488200712779,214.0,0.7071067811865476,4
19,7,7,0,0.21821535414912635,0.5583534130894019,212.28571428571428,2.1189138534559038,7
26,9,9,0,0.17734458331018688,0.48263347020408864,210.33333333333334,2.9814239699997196,9
30,10,10,0,0.11654699568090768,0.2327505546496027,208.1,4.060788100849391,10
32,10,12,0,0.13277019220854966,0.23515050835174298,208.1,4.060788100849391,10
27,8,11,0,0.16625837018140233,0.2850498299894163,206.75,3.3819373146171707,8
18,5,8,0,0.21043588473078081,0.33238961388803023,204.8,2.7856776554368237,5
12,3,7,0,0.3778643029826609,0.48434591285618916,203.0,2.160246899469287,3
8,2,6,0,0.6332161727228335,0.5438161806930555,206.5,0.5,2
10,4,6,0,0.48461678717285395,0.5499405017662019,207.5,1.118033988749895,4
13,6,7,0,0.27127206247920793,0.3585159522913353,208.5,1.707825127659933,6
15,7,8,0,0.2818263243617756,0.3573461746848938,209.14285714285714,2.2314999074019015,7
12,6,6,0,0.20531682576984167,0.2956671080435732,209.66666666666666,1.9720265943665387,6
10,5,5,0,0.2298089306180676,0.31870207528316774,210.2,1.7204650534085253,5
6,3,3,0,0.1756681500002742,0.2662046794671127,211.33333333333334,1.247219128924647,3
8,4,4,0,0.16102336905896664,0.21851468633686844,215.5,1.118033988749895,4
8,4,4,0,0.16102336905896664,0.21851468633686844,215.5,1.118033988749895,4
14,7,7,0,0.22200183011591434,0.34127278736521505,217.0,2.0,7
15,7,8,0,0.25905141068090287,0.354954594540512,217.0,2.0,7
17,8,9,0,0.29654735419899225,0.3777786223104921,220.375,6.263734908183775,8
11,5,6,0,0.26360426247119906,0.3234307652050377,223.0,6.6332495807108,5
11,5,6,0,0.26360426247119906,0.3234307652050377,223.0,6.6332495807108,5
5,2,3,0,0.3393542605917901,0.3818729151335845,229.0,7.0,2
4,2,2,0,0.14309258324404558,0.20090125377598264,229.0,7.0,2
4,2,2,0,0.06121827817211548,0.08404869272501846,237.5,0.5,2
6,3,3,0,0.2350309668108821,0.383878473922045,238.0,0.816496580927726,3
8,4,4,0,0.2764273275222097,0.3877929201725034,238.5,1.118033988749895,4
10,5,5,0,0.37445496767759323,0.51450393306518,239.0,1.4142135623730951,5
12,6,6,0,0.37514154172756453,0.49235193945959427,239.5,1.707825127659933,6
8,4,4,0,0.42180896417370867,0.5286219926349642,240.5,1.118033988749895,4
6,3,3,0,0.43868183325976134,0.5770241632350178,241.0,0.816496580927726,3
4,2,2,0,0.2524692916000883,0.35541477168445,241.5,0.5,2
9,4,4,0,0.24579654692206532,0.3878508049035741,243.0,0.7071067811865476,4
11,5,5,0,0.22953925412148238,0.3560137163121114,243.4,1.019803902718557,5
11,5,5,0,0.22953925412148238,0.3560137163121114,243.4,1.019803902718557,5
9,4,4,0,0.1483522915514186,0.2213485699584735,243.5,1.118033988749895,4
9,4,4,0,0.1483522915514186,0.2213485699584735,243.5,1.118033988749895,4
4,2,2,0,1.4824425137291353,2.094766270987173,245.5,0.5,2
3,1,1,0,0.0013268748298287392,0.0002604154869914055,245.0,0.0,1
3,1,1,0,0.0013268748298287392,0.0002604154869914055,245.0,0.0,1
3,1,1,0,0.0013268748298287392,0.0002604154869914055,245.0,0.0,1
5,2,2,0,0.8758034687489271,1.5149244011034606,245.5,0.5,2
7,3,3,0,0.7957857567816973,1.2949874599045128,246.0,0.816496580927726,3
6,3,3,0,0.300021024979651,0.49284224596230375,247.0,0.816496580927726,3
6,3,3,0,0.300021024979651,0.49284224596230375,247.0,0.816496580927726,3
8,4,4,0,0.6032776309709463,0.9655225251894737,249.5,4.387482193696061,4
6,3,3,0,0.5903758835047483,1.069301800189221,250.66666666666666,4.496912521077347,3
4,2,2,0,0.9082365141560634,1.2824502403877518,252.5,4.5,2
5,2,3,0,0.9594974163919687,1.500847974619641,250.5,0.5,2
8,4,4,0,0.2103936607018113,0.2622862769430107,251.5,1.118033988749895,4
10,5,5,0,0.22520593046728107,0.2668137744302264,252.0,1.4142135623730951,5
12,6,6,0,0.23868424614722078,0.27424483746814754,252.5,1.707825127659933,6
13,6,7,0,0.35239226728056866,0.45952950548227467,252.5,1.707825127659933,6
10,4,6,0,0.506402754638758,0.5428486784649975,253.5,1.118033988749895,4
8,3,5,0,0.5887229643496019,0.585486777736386,257.6666666666667,4.4969125210773475,3
6,2,4,0,0.7045131335034966,0.6304307171608464,259.5,4.5,2
8,3,5,0,0.589039660724146,0.6932742901487703,265.0,0.816496580927726,3
11,5,6,0,0.3580099083483219,0.5833273896978315,266.0,1.4142135623730951,5
16,7,7,0,0.28362948888291917,0.5473627239467771,266.14285714285717,1.2453996981544782,7
20,8,8,0,0.15192634651535436,0.2914567060431596,266.0,1.224744871391589,8
28,12,12,0,0.1604016404254017,0.27637888588899695,266.1666666666667,1.2133516482134197,12
24,10,10,0,0.16298266301822403,0.29294711322555383,266.3,1.2688577540449522,10
24,10,10,0,0.1627875597661604,0.28364143954272064,266.7,1.7916472867168918,10
24,11,11,0,0.2017032246145865,0.31381412906161765,268.1818181818182,2.9176011883420387,11
20,10,10,0,0.23412729383103156,0.3500229027942916,269.5,2.8722813232690143,10
16,8,8,0,0.21556742501755555,0.30075590580480266,272.5,2.29128784747792,8
16,8,8,0,0.21556742501755555,0.30075590580480266,272.5,2.29128784747792,8
12,6,6,0,0.18864786734973843,0.27859796655399244,273.5,1.707825127659933,6
6,3,3,0,0.14002849161624908,0.19754730550510388,275.0,0.816496580927726,3
4,2,2,0,0.06357273614654939,0.08806826460809096,275.5,0.5,2
8,4,4,0,0.6589321845344135,1.4294012379398024,423.5,1.118033988749895,4
6,3,3,0,0.09196973331272602,0.11487592028153953,424.0,0.816496580927726,3
8,4,4,0,0.34801735130271744,0.6711415188771673,424.75,1.479019945774904,4
8,4,4,0,0.34801735130271744,0.6711415188771673,424.75,1.479019945774904,4
8,4,4,0,0.34801735130271744,0.6711415188771673,424.75,1.479019945774904,4
4,2,2,0,1.2031907085329294,1.6982879265109678,427.5,0.5,2
4,2,2,0,0.24808240278313556,0.3490674891823691,428.5,0.5,2
6,3,3,0,0.5094611000269651,0.7069843218928422,429.0,0.816496580927726,3
8,4,4,0,0.3892710832878947,0.628760349189627,429.5,1.118033988749895,4
12,6,6,0,0.3812419886446812,0.5686256765945361,430.5,1.707825127659933,6
12,6,6,0,0.38365575383332645,0.5702181056267884,431.5,1.707825127659933,6
12,6,6,0,0.3124588598412546,0.4169234333953461,432.5,1.707825127659933,6
10,5,5,0,0.36213108328067595,0.444040544188481,433.0,1.4142135623730951,5
10,5,5,0,0.44183078242672813,0.6028853272589692,434.0,1.4142135623730951,5
6,3,3,0,0.5655299166217447,0.734261086680057,435.0,0.816496580927726,3
4,2,2,0,0.6027059027304252,0.8501134813058571,435.5,0.5,2
4,2,2,0,1.3986995136365294,1.9763678033868677,436.5,0.5,2
6,3,3,0,0.31228530816733835,0.46798629509824985,438.0,0.816496580927726,3
8,4,4,0,0.3061887558017458,0.42483805102930183,438.5,1.118033988749895,4
10,5,5,0,0.390102981382774,0.5182312267856979,439.0,1.4142135623730951,5
12,6,6,0,0.36136902267621324,0.48283803637682843,439.5,1.707825127659933,6
10,5,5,0,0.3073152037751343,0.4334135804000552,440.0,1.4142135623730951,5
15,6,6,0,0.30738199402445127,0.5643908554398264,440.5,0.9574271077563381,6
15,6,6,0,0.2873456190074129,0.5303299667394422,440.5,0.9574271077563381,6
13,5,5,0,0.2965649374915908,0.5644915307712548,440.4,1.019803902718557,5
15,6,6,0,0.25094842564846787,0.4396880733921127,440.5,0.9574271077563381,6
16,6,7,0,0.29493257229526837,0.45554549785048354,440.5,0.9574271077563381,6
9,4,5,0,0.4797150833765045,0.5490010743749159,441.75,1.479019945774904,4
9,4,5,0,0.35214375518262386,0.41174934694914733,446.25,6.869315832017043,4
9,4,5,0,0.35214375518262386,0.41174934694914733,446.25,6.869315832017043,4
5,2,3,0,0.37917015608400106,0.4455007347036044,451.0,7.0,2
4,2,2,0,0.1419555696969231,0.1988588264307919,451.0,7.0,2
4,2,2,0,0.06932255532592535,0.09625262022506036,459.5,0.5,2
4,2,2,0,0.06932255532592535,0.09625262022506036,459.5,0.5,2
4,2,2,0,0.06932255532592535,0.09625262022506036,459.5,0.5,2
6,3,3,0,0.5923134330660105,1.08191351468988,460.3333333333333,1.247219128924647,3
6,3,3,0,0.5923134330660105,1.08191351468988,460.3333333333333,1.247219128924647,3
4,2,2,0,0.8090746666615208,1.1409178755940759,462.5,0.5,2
8,4,4,0,0.45648464294416563,0.8257593041984438,463.5,1.118033988749895,4
12,6,6,0,0.4161948029967872,0.6974071608348216,464.8333333333333,2.1147629234082532,6
10,5,5,0,0.23915071299092638,0.3112558311738905,465.4,1.8547236990991407,5
11,5,6,0,0.3658019541762769,0.4812037045159597,465.4,1.8547236990991407,5
9,4,5,0,0.38587152084801346,0.516968171612322,466.0,1.5811388300841898,4
9,4,5,0,0.5644459323957562,0.6578123618636199,468.5,1.118033988749895,4
5,2,3,0,0.6265131044201553,0.6932081097080084,469.5,0.5,2
9,4,5,0,0.5104610365815461,0.6057163726267262,470.5,1.118033988749895,4
9,4,5,0,0.40192337497137487,0.44342377041118397,470.5,1.118033988749895,4
11,5,6,0,0.42960340408608316,0.4674540711224583,471.2,1.7204650534085253,5
9,4,5,0,0.36908746347762644,0.40607373806520464,478.25,10.304731922762475,4
9,4,5,0,0.36908746347762644,0.40607373806520464,478.25,10.304731922762475,4
5,2,3,0,0.4337927915621549,0.45805479225372653,485.0,11.0,2
8,4,4,0,0.6462079641808357,1.2152911940117566,491.25,9.98436277385793,4
12,6,6,0,0.4407886060970751,1.0033549400614694,498.5,1.707825127659933,6
16,8,8,0,0.14342956667145093,0.17353739318773867,500.5,2.29128784747792,8
16,8,8,0,0.14342956667145093,0.17353739318773867,500.5,2.29128784747792,8
20,10,10,0,0.21843616228158536,0.4076629078427227,501.5,2.8722813232690143,10
16,8,8,0,0.23289138892044622,0.44976821581908993,502.5,2.29128784747792,8
12,5,7,0,0.42318802640180697,0.6129239311236262,504.0,1.4142135623730951,5
7,2,5,0,0.5458330209366977,0.5952817316731119,505.5,0.5,2
9,3,6,0,0.5219973385101184,0.563805760437118,508.6666666666667,4.4969125210773475,3
5,1,4,0,0.6106885625049472,0.45196153408131806,515.0,0.0,1
13,5,8,0,0.3818879860918969,0.4837071799377575,517.0,1.4142135623730951,5
11,5,6,0,0.3040882165543735,0.4618764448927702,517.0,1.4142135623730951,5
10,5,5,0,0.23793143509990639,0.4396202562756193,517.0,1.4142135623730951,5
8,4,4,0,0.09964083933404513,0.11882321291439255,517.5,1.118033988749895,4
8,4,4,0,0.09964083933404513,0.11882321291439255,517.5,1.118033988749895,4
4,2,2,0,0.15738686081022024,0.22078242373567245,532.0,11.0,2
4,2,2,0,0.15738686081022024,0.22078242373567245,532.0,11.0,2
10,5,5,0,0.29244453232321477,0.4859870093350365,539.8,9.453041838477178,5
12,6,6,0,0.2613428673622283,0.4474579763218265,541.0,9.03696114115064,6
20,10,10,0,0.23382662055327705,0.39939150289228603,544.4,8.175573374387877,10
16,8,8,0,0.1603087638815244,0.2596747816998165,547.5,2.29128784747792,8
16,8,8,0,0.1603087638815244,0.2596747816998165,547.5,2.29128784747792,8
14,7,7,0,0.3127202211807554,0.6288346300637838,550.0,2.0,7
22,10,10,0,0.2218010893002862,0.5016069242229373,551.1,1.57797338380595,10
15,6,7,0,0.19911324698477983,0.31295158447789995,552.1666666666666,0.6871842709362768,6
15,6,7,0,0.19911324698477983,0.31295158447789995,552.1666666666666,0.6871842709362768,6
16,6,8,0,0.2775659083078305,0.42139877658434527,552.1666666666666,0.6871842709362768,6
13,4,7,0,0.3484174548648298,0.47779816487527094,552.0,0.7071067811865476,4
9,3,6,0,0.4421792709035799,0.5151990655908422,555.0,0.816496580927726,3
9,3,6,0,0.4279475728981197,0.4901743697582308,555.0,0.816496580927726,3
12,4,8,0,0.41834695831957186,0.4470264690190836,557.5,4.387482193696061,4
15,6,9,0,0.33073364284687806,0.40334219590319836,560.5,5.560275772537426,6
18,8,10,0,0.24606368142892332,0.36075141873767086,562.5,5.937171043518958,8
16,7,9,0,0.27106061385323604,0.3319530495261841,571.2857142857143,9.050876606546947,7
15,7,8,0,0.2589180297218263,0.3403705452438606,571.2857142857143,9.050876606546947,7
12,6,6,0,0.1837108408693563,0.28544750158297605,572.3333333333334,9.374907406950156,6
8,4,4,0,0.24063711294106074,0.33850573120822136,575.25,10.304731922762475,4
4,2,2,0,0.16882191660503545,0.23645658094168526,582.0,11.0,2
4,2,2,0,0.17666387495895228,0.24735620042632447,594.5,0.5,2
8,4,4,0,0.19097444042563438,0.23724615581566869,595.5,1.118033988749895,4
12,6,6,0,0.20259856813671914,0.2645007226560642,596.5,1.707825127659933,6
12,6,6,0,0.20259856813671914,0.2645007226560642,596.5,1.707825127659933,6
12,6,6,0,0.20259856813671914,0.2645007226560642,596.5,1.707825127659933,6
8,4,4,0,0.2073616785928607,0.28830989114122174,597.5,1.118033988749895,4
4,2,2,0,0.050023180743058525,0.06870157080032209,598.5,0.5,2
8,3,4,1,0.33592164875673397,0.533387322090426,227.0,0.816496580927726,3
10,4,5,1,0.279608217585418,0.48356317731089016,227.5,1.118033988749895,4
10,4,5,1,0.279608217585418,0.48356317731089016,227.5,1.118033988749895,4
8,4,4,0,0.13657840474375657,0.18874408221844438,227.5,1.118033988749895,4
8,4,4,0,0.13657840474375657,0.18874408221844438,227.5,1.118033988749895,4
4,2,2,0,1.5249233475575845,2.1547017670864936,230.0,1.0,2
4,2,2,0,0.5765749718993902,0.8136076519790211,231.5,0.5,2
8,4,4,0,0.43038941653711454,0.6601486445405338,232.5,1.118033988749895,4
12,6,6,0,0.39261696589264,0.5834559188603304,233.5,1.707825127659933,6
12,6,6,0,0.26263806054537947,0.40304449579214463,234.5,1.707825127659933,6
16,8,8,0,0.30430500271419686,0.41305461923294606,235.5,2.29128784747792,8
14,7,7,0,0.2616316987058291,0.36251646249824815,236.0,2.0,7
10,5,5,0,0.25326335181792575,0.33425004103888784,237.0,1.4142135623730951,5
6,3,3,0,0.3352758916094899,0.41000636004888896,238.0,0.816496580927726,3
4,2,2,0,0.26613718022902805,0.3744796213630867,238.5,0.5,2
4,2,2,0,0.2588972359274824,0.36467004783102175,240.5,0.5,2
4,2,2,0,0.2588972359274824,0.36467004783102175,240.5,0.5,2
7,3,3,0,0.46643866660694283,0.7490035979430846,240.33333333333334,0.4714045207910317,3
11,5,5,0,0.34378090826794505,0.6076856103842783,240.8,0.7483314773547882,5
11,5,5,0,0.34378090826794505,0.6076856103842783,240.8,0.7483314773547882,5
7,3,3,0,0.10722520140310128,0.14959462246797536,241.0,0.816496580927726,3
9,4,4,0,0.4736842500278726,1.018372856094555,241.5,1.118033988749895,4
10,5,5,0,0.4776621666840381,0.9647707294084602,243.0,1.4142135623730951,5
7,3,4,0,0.3350732638500631,0.4338460441780559,244.0,0.816496580927726,3
9,4,5,0,0.3621020468417555,0.4384930782597562,244.75,1.479019945774904,4
11,5,6,0,0.3303559540770948,0.40746139979366375,248.0,6.6332495807108,5
9,4,5,0,0.3330490676453337,0.4268562355955605,249.25,6.869315832017043,4
5,2,3,0,0.32327998941764235,0.36420453997445623,254.0,7.0,2
4,2,2,0,0.13586151351531348,0.19067561147788767,254.0,7.0,2
4,2,2,0,0.07064159742246072,0.0980893920899934,262.5,0.5,2
4,2,2,0,0.07064159742246072,0.0980893920899934,262.5,0.5,2
4,2,2,0,0.07064159742246072,0.0980893920899934,262.5,0.5,2
4,2,2,0,0.07064159742246072,0.0980893920899934,262.5,0.5,2
4,2,2,0,0.07064159742246072,0.0980893920899934,262.5,0.5,2
6,2,2,0,0.05366494189947844,0.1022177060489169,261.5,0.5,2
8,3,3,0,0.23222916081015552,0.4671900772329457,261.6666666666667,0.4714045207910317,3
11,4,4,0,0.25321698347106575,0.45581591346849776,261.5,0.5,4
11,4,4,0,0.25321698347106575,0.45581591346849776,261.5,0.5,4
11,4,4,0,0.25321698347106575,0.45581591346849776,261.5,0.5,4
9,4,4,0,0.5349355260841548,1.045749043135781,262.0,0.7071067811865476,4
11,5,5,0,0.42387878336012363,0.9432489291269401,263.2,1.7204650534085253,5
8,4,4,0,0.1487757499728884,0.22215977260832295,263.75,1.479019945774904,4
8,4,4,0,0.1487757499728884,0.22215977260832295,263.75,1.479019945774904,4
8,4,4,0,0.1487757499728884,0.22215977260832295,263.75,1.479019945774904,4
4,2,2,0,0.2186341667547822,0.30731727640137,265.0,1.0,2
6,2,2,0,0.042769050039350984,0.08337636663373935,264.5,0.5,2
15,5,5,0,0.07921837503090501,0.1431838593736812,263.0,1.4142135623730951,5
19,7,7,0,0.12676693059297073,0.20714646756858715,262.85714285714283,1.2453996981544782,7
25,10,10,0,0.1310555520855511,0.1946215540285348,263.5,1.5,10
27,11,11,0,0.1506342628540901,0.2257362075887055,263.8181818181818,1.7486712783337588,11
23,10,10,0,0.1999898333610459,0.2818644488091944,264.2,2.4,10
14,7,7,0,0.2420808942272113,0.3121772134993056,265.14285714285717,2.2314999074019015,7
10,5,5,0,0.2595179999868075,0.3342282586286902,266.2,1.7204650534085253,5
8,4,4,0,0.554659904779068,0.9663795946406034,269.25,1.479019945774904,4
10,5,5,0,0.4493679814040661,0.8648421558201251,271.0,1.4142135623730951,5
16,8,8,0,0.1808779305468003,0.23945502330977553,273.5,2.29128784747792,8
22,11,11,0,0.17284257142316728,0.22002201330183424,275.0,3.1622776601683795,11
22,11,11,0,0.17284257142316728,0.22002201330183424,275.0,3.1622776601683795,11
22,11,11,0,0.22946492063679866,0.40753656665434507,277.0,3.1622776601683795,11
24,12,12,0,0.21114592031454263,0.3859492617332106,279.5,3.452052529534663,12
18,9,9,0,0.25830594850156235,0.44785015788101423,282.0,2.581988897471611,9
12,6,6,0,0.17242298478429968,0.21875499274485985,283.5,1.707825127659933,6
13,6,7,0,0.30677375686354935,0.4923589789517727,283.5,1.707825127659933,6
11,5,6,0,0.40224644588306546,0.5750549882377164,285.0,1.4142135623730951,5
7,3,4,0,0.6081210762883226,0.6770605317613051,289.6666666666667,4.4969125210773475,3
5,2,3,0,0.46570500009693205,0.4787731100710418,291.5,4.5,2
5,2,3,0,0.46570500009693205,0.4787731100710418,291.5,4.5,2
4,2,2,0,0.25598869441697997,0.3601497916570391,291.5,4.5,2
6,3,3,0,0.0791542500257492,0.0957662628203109,298.0,0.816496580927726,3
8,4,4,0,0.22528759536466428,0.39899761342623336,298.75,1.479019945774904,4
12,6,6,0,0.26628553410145367,0.42221075816139503,300.0,2.160246899469287,6
12,6,6,0,0.26628553410145367,0.42221075816139503,300.0,2.160246899469287,6
12,6,6,0,0.3889169129119678,0.561309964282977,301.1666666666667,2.1147629234082532,6
8,4,4,0,0.41636413695024593,0.5965194270854242,302.5,1.118033988749895,4
6,3,3,0,0.362791233509779,0.6062368860442897,303.0,0.816496580927726,3
4,2,2,0,0.48837500003476936,0.6888241669261933,313.5,0.5,2
8,4,4,0,0.284089559423072,0.4950766048704471,314.5,1.118033988749895,4
10,5,5,0,0.3075123334096538,0.4753670643415145,315.0,1.4142135623730951,5
16,8,8,0,0.29881964170684416,0.43929979179594913,316.5,2.29128784747792,8
14,7,7,0,0.23217687182701552,0.32751014523543986,317.0,2.0,7
12,6,6,0,0.2556613181633028,0.3482715556382518,317.5,1.707825127659933,6
12,6,6,0,0.43318835595114663,0.8304575155681492,319.5,1.707825127659933,6
12,6,6,0,0.4134140605614944,0.8176726053383195,320.5,1.707825127659933,6
12,6,6,0,0.18205785226415505,0.2549839434670963,323.5,1.707825127659933,6
16,8,8,0,0.21369013612469037,0.27298423474303607,324.5,2.29128784747792,8
24,12,12,0,0.1768846630483218,0.23576449960326948,326.5,3.452052529534663,12
24,12,12,0,0.16221913043409586,0.20278445103957418,328.5,3.452052529534663,12
22,11,11,0,0.16202666468563534,0.20615949875807832,329.0,3.1622776601683795,11
16,8,8,0,0.13992837499827146,0.1832635924380025,330.5,2.29128784747792,8
12,6,6,0,0.12567298105833205,0.16480178475580984,331.5,1.707825127659933,6
4,2,2,0,0.051756152883172035,0.07187886922282405,333.5,0.5,2
5,2,3,0,0.24716672883369029,0.31180253935963487,335.5,0.5,2
13,6,7,0,0.1622521075575302,0.21712513220993995,337.5,1.707825127659933,6
13,6,7,0,0.1622521075575302,0.21712513220993995,337.5,1.707825127659933,6
13,6,7,0,0.1622521075575302,0.21712513220993995,337.5,1.707825127659933,6
12,6,6,0,0.10753373479978605,0.12449849746026112,337.5,1.707825127659933,6
8,4,4,0,0.09586674999445677,0.12042231920726544,338.5,1.118033988749895,4
3,1,1,0,0.00289583345875144,0.0015720012597739697,339.0,0.0,1
33,11,11,0,0.03912257295451127,0.08916545780677618,334.0,3.1622776601683795,11
48,16,16,0,0.04353586968747859,0.08712563631020843,330.9375,5.639910792734225,16
51,17,17,0,0.04902128085494042,0.09869802533304077,330.11764705882354,6.379031393753392,17
52,17,18,0,0.0762599117725211,0.21598019592426793,330.11764705882354,6.379031393753392,17
51,17,18,0,0.0849031624943018,0.23661884992197463,329.3529411764706,6.038515365557101,17
25,9,10,0,0.20479532987034568,0.3965712744441807,324.3333333333333,4.0276819911981905,9
13,5,6,0,0.40329996527483064,0.5478004558369282,325.0,4.049691346263317,5
13,5,6,0,0.30157459030548733,0.45098959675060324,326.8,0.7483314773547883,5
12,5,5,0,0.2513152045113119,0.4376867521364646,326.8,0.7483314773547883,5
10,4,4,0,0.16465281488166916,0.319857027612249,327.0,0.7071067811865476,4
10,4,4,0,0.4321798333484266,1.0834754963841164,327.0,0.7071067811865476,4
12,5,5,0,0.4312359621240334,0.9912209246412752,327.6,1.019803902718557,5
15,7,7,0,0.15445138986355492,0.21499122609090449,328.85714285714283,1.2453996981544782,7
17,8,8,0,0.15493977605365217,0.20863198430643143,329.25,1.5612494995995996,8
25,12,12,0,0.1725255416628594,0.2401045349198178,331.0,2.857738033247041,12
23,11,11,0,0.17796658335084264,0.2467771740905115,332.1818181818182,2.9176011883420387,11
25,13,12,0,0.19952503816845515,0.264338121713258,334.9230769230769,3.626007307505439,13
21,11,10,0,0.2407900479156524,0.3338849431834269,337.54545454545456,4.459181261247535,11
19,10,9,0,0.2168206898495555,0.30838203796942465,338.1,4.3,10
15,8,7,0,0.3377520148642361,0.4910743493012347,343.0,5.522680508593631,8
